user_id,hour_of_day,historical_open_rate,historical_push_count,days_since_last_open,target_opened,site_web,campaign_type_promo,campaign_type_reminder,device_os_iOS,day_of_week_Mon,day_of_week_Sat,day_of_week_Sun,day_of_week_Thu,day_of_week_Tue,day_of_week_Wed,segment_inactive,segment_new
8727,11,0.86,51,17,1,False,False,False,True,False,False,False,False,True,False,False,False
8728,16,0.8,81,12,1,True,False,False,True,False,False,True,False,False,False,True,False
8729,22,0.32,57,3,0,False,True,False,True,False,False,False,True,False,False,True,False
8730,14,0.09,59,17,0,True,True,False,False,False,False,False,False,True,False,False,True
8731,18,0.16,94,8,0,True,False,True,True,False,False,False,False,False,False,False,True
8732,19,0.34,89,28,0,False,True,False,True,False,False,False,False,True,False,True,False
8733,5,0.31,22,6,0,True,True,False,True,False,False,True,False,False,False,True,False
8734,4,0.04,37,14,0,True,False,False,False,False,True,False,False,False,False,False,False
8735,7,0.43,75,12,0,True,True,False,True,False,False,False,False,False,False,True,False
8736,17,0.11,12,1,0,True,False,True,True,False,False,False,False,True,False,True,False
8737,20,0.22,21,10,0,True,False,False,True,False,False,True,False,False,False,True,False
8738,20,0.79,15,26,0,True,False,True,True,False,False,True,False,False,False,True,False
8739,14,0.49,12,3,1,True,True,False,False,False,False,False,True,False,False,False,False
8740,2,0.37,86,28,0,False,False,True,True,True,False,False,False,False,False,True,False
8741,13,0.19,56,21,0,False,False,True,False,False,False,False,False,False,False,False,False
8742,14,0.87,99,17,1,True,True,False,False,False,False,False,False,True,False,True,False
8743,12,0.9,16,24,1,True,True,False,False,True,False,False,False,False,False,False,False
8744,20,0.52,33,2,1,True,False,False,False,False,False,True,False,False,False,False,False
8745,19,0.92,43,1,1,False,False,False,True,False,False,False,False,True,False,False,True
8746,20,0.46,49,11,0,False,False,False,True,False,False,False,False,True,False,False,False
8747,8,0.11,78,3,0,True,True,False,False,False,False,False,False,True,False,False,False
8748,22,0.02,18,13,0,False,False,True,False,False,False,False,True,False,False,False,False
8749,16,0.13,16,15,0,True,False,True,False,False,False,False,False,True,False,False,True
8750,18,0.62,40,20,0,True,False,False,True,True,False,False,False,False,False,False,False
8751,3,0.32,67,3,0,True,False,False,False,False,True,False,False,False,False,False,True
8752,19,0.65,62,11,0,True,True,False,False,False,False,False,False,True,False,False,False
8753,9,0.51,90,29,0,False,False,True,False,False,True,False,False,False,False,False,False
8754,21,0.33,79,29,0,False,False,False,False,False,False,False,False,False,True,False,False
8755,2,0.22,27,18,0,True,True,False,False,False,False,True,False,False,False,False,False
8756,18,0.08,81,18,0,False,False,False,True,False,False,False,False,False,False,True,False
8757,8,0.78,14,11,1,False,True,False,False,False,False,False,True,False,False,True,False
8758,4,0.82,66,29,0,True,False,True,True,False,False,False,False,False,True,True,False
8759,13,0.54,27,14,0,False,True,False,True,False,False,False,False,False,True,False,False
8760,6,0.16,54,28,0,True,False,False,True,True,False,False,False,False,False,True,False
8761,20,0.26,88,2,0,True,False,False,True,True,False,False,False,False,False,False,True
8762,5,0.96,60,18,1,True,False,True,True,False,True,False,False,False,False,False,False
8763,23,0.23,40,21,0,True,False,True,False,False,True,False,False,False,False,True,False
8764,7,0.06,45,14,0,False,False,False,True,False,False,False,True,False,False,False,True
8765,1,0.55,99,19,0,True,False,False,True,False,False,False,True,False,False,False,True
8766,13,0.26,68,28,0,False,False,False,False,False,False,False,False,False,False,False,False
8767,21,0.96,90,22,1,True,False,True,True,False,False,False,False,True,False,False,False
8768,6,0.57,68,6,1,True,False,False,False,False,False,False,True,False,False,False,True
8769,2,0.97,63,3,1,False,False,True,False,False,False,False,True,False,False,False,True
8770,19,0.79,98,0,1,True,False,False,False,False,True,False,False,False,False,False,False
8771,21,0.72,77,8,1,False,True,False,False,False,False,False,False,True,False,False,True
8772,22,0.83,40,6,1,False,True,False,False,False,False,False,False,False,False,True,False
8773,5,0.6,41,21,0,True,False,False,True,False,False,True,False,False,False,True,False
8774,20,0.01,61,4,0,True,True,False,False,False,False,True,False,False,False,False,True
8775,13,0.39,65,24,0,True,False,True,False,True,False,False,False,False,False,False,True
8776,11,0.22,1,29,0,True,True,False,True,False,False,False,False,False,False,False,False
8777,17,0.43,9,28,0,True,True,False,True,False,False,False,False,True,False,True,False
8778,11,0.47,75,8,1,True,False,True,True,True,False,False,False,False,False,True,False
8779,6,0.13,80,25,0,False,True,False,True,True,False,False,False,False,False,True,False
8780,4,0.02,93,26,0,False,True,False,False,True,False,False,False,False,False,True,False
8781,11,0.14,15,5,0,True,False,False,True,False,False,False,False,False,False,True,False
8782,8,0.86,59,23,1,False,False,True,False,False,True,False,False,False,False,True,False
8783,10,0.76,66,22,1,False,False,True,True,False,False,False,False,True,False,False,False
8784,3,0.8,10,11,1,True,False,False,True,False,False,False,False,False,False,False,True
8785,13,0.28,49,12,0,True,False,False,True,False,False,False,False,False,False,True,False
8786,11,0.24,11,0,0,False,True,False,True,False,False,False,False,False,True,False,False
8787,17,0.04,30,14,0,True,True,False,True,False,False,False,True,False,False,False,False
8788,6,0.47,23,15,0,False,True,False,False,False,False,True,False,False,False,False,True
8789,22,0.38,22,1,0,True,False,False,False,False,False,False,False,False,False,False,True
8790,0,0.84,51,8,1,False,False,True,False,False,False,False,False,False,True,False,True
8791,12,0.68,42,9,1,False,True,False,True,False,False,True,False,False,False,False,True
8792,15,0.14,29,19,0,False,False,False,False,False,True,False,False,False,False,False,True
8793,4,0.99,45,26,1,False,False,True,True,False,True,False,False,False,False,False,False
8794,18,0.77,96,15,0,True,False,False,True,False,False,False,False,True,False,False,True
8795,8,0.72,33,14,1,True,True,False,False,False,False,False,False,False,True,False,False
8796,22,0.22,39,2,0,False,False,False,False,False,False,False,False,False,False,True,False
8797,8,0.91,73,1,1,False,False,False,True,False,False,False,False,True,False,True,False
8798,11,0.47,65,7,1,True,False,False,True,False,False,False,False,False,True,False,True
8799,17,0.3,82,29,0,True,False,False,False,False,False,False,False,False,False,True,False
8800,23,0.65,50,15,1,False,False,True,True,False,False,False,False,True,False,False,False
8801,9,0.21,86,22,0,False,True,False,False,False,False,True,False,False,False,True,False
8802,16,0.91,48,8,1,False,False,True,False,False,False,False,False,True,False,True,False
8803,18,0.85,37,2,1,False,False,False,True,False,False,True,False,False,False,True,False
8804,23,0.46,78,16,0,False,False,False,True,False,False,False,True,False,False,True,False
8805,10,0.19,86,12,0,True,True,False,True,False,True,False,False,False,False,False,False
8806,15,0.5,33,15,0,False,True,False,True,False,False,True,False,False,False,True,False
8807,7,0.15,6,24,0,True,False,True,False,False,False,False,False,False,False,False,True
8808,23,0.27,91,29,0,True,False,True,True,False,False,False,True,False,False,False,False
8809,14,0.48,70,4,0,True,True,False,False,False,False,False,False,True,False,False,True
8810,10,0.02,55,4,0,False,False,True,False,False,False,False,False,True,False,False,False
8811,6,0.77,44,2,1,True,False,False,True,False,False,False,False,False,True,True,False
8812,1,0.2,50,12,0,True,False,False,False,False,False,False,True,False,False,False,False
8813,18,0.87,54,7,1,True,True,False,True,True,False,False,False,False,False,False,True
8814,8,0.02,63,7,0,True,False,True,True,False,False,False,False,False,False,False,True
8815,17,0.53,16,16,0,False,False,False,False,False,True,False,False,False,False,False,False
8816,12,0.78,47,14,0,False,True,False,False,False,False,True,False,False,False,False,True
8817,22,0.24,57,3,0,True,False,True,False,False,False,False,True,False,False,False,True
8818,0,0.71,2,21,1,True,False,False,True,False,False,False,False,True,False,False,False
8819,18,0.72,37,24,0,False,False,True,True,False,False,False,False,False,True,True,False
8820,12,0.64,93,17,0,False,False,True,False,False,False,False,False,False,False,True,False
8821,13,0.36,23,6,0,False,False,True,True,False,True,False,False,False,False,True,False
8822,16,0.79,85,9,1,True,True,False,True,False,False,True,False,False,False,False,True
8823,21,0.63,13,0,1,False,False,False,False,False,False,False,False,False,False,False,True
8824,19,0.59,65,25,0,True,True,False,True,False,False,False,False,False,True,True,False
8825,0,0.82,93,3,1,True,False,False,False,False,False,False,False,True,False,False,False
8826,4,0.24,48,25,0,False,False,False,False,False,False,True,False,False,False,True,False
8827,19,0.23,7,10,0,True,True,False,False,False,True,False,False,False,False,False,False
8828,13,0.39,31,14,0,False,True,False,True,True,False,False,False,False,False,False,True
8829,17,0.07,63,14,0,True,False,False,False,False,False,False,False,False,True,False,True
8830,12,0.34,45,27,0,False,False,False,False,True,False,False,False,False,False,True,False
8831,22,0.41,56,22,0,True,False,False,False,False,False,False,True,False,False,False,False
8832,11,0.5,64,2,1,True,False,True,False,False,False,False,False,False,False,False,False
8833,14,0.25,22,18,0,False,False,False,True,False,True,False,False,False,False,True,False
8834,23,0.91,63,19,1,False,True,False,False,False,False,False,False,True,False,False,False
8835,3,0.29,80,23,0,False,True,False,True,True,False,False,False,False,False,False,True
8836,8,0.85,28,13,1,False,True,False,False,False,False,False,False,True,False,False,False
8837,2,0.44,44,2,0,True,False,False,True,False,False,False,True,False,False,False,True
8838,21,0.72,89,7,1,False,False,False,True,True,False,False,False,False,False,True,False
8839,10,0.11,14,9,0,False,False,True,True,False,False,False,False,True,False,False,False
8840,14,0.54,85,8,0,True,False,True,True,False,False,False,False,True,False,True,False
8841,15,0.96,19,27,1,False,True,False,False,False,False,True,False,False,False,True,False
8842,6,0.67,60,23,0,False,False,True,False,False,False,False,True,False,False,False,False
8843,6,0.82,77,14,1,True,False,True,True,False,False,False,False,False,True,False,False
8844,21,0.26,2,23,0,False,True,False,True,False,True,False,False,False,False,False,False
8845,8,0.8,51,8,1,False,False,False,True,False,False,False,True,False,False,False,True
8846,16,0.35,78,3,0,False,False,True,False,True,False,False,False,False,False,True,False
8847,12,0.49,34,11,0,False,False,False,True,True,False,False,False,False,False,False,True
8848,8,0.19,82,18,0,False,True,False,True,False,False,False,False,False,False,True,False
8849,8,0.49,88,23,0,False,True,False,False,False,False,False,False,True,False,True,False
8850,19,0.52,94,0,0,True,False,True,False,False,True,False,False,False,False,False,True
8851,11,0.62,51,13,0,False,True,False,False,True,False,False,False,False,False,True,False
8852,20,0.87,19,9,1,True,True,False,False,False,False,False,False,False,True,False,True
8853,18,0.3,36,0,0,True,True,False,False,False,False,False,False,False,True,False,False
8854,22,0.98,85,3,1,True,False,True,False,False,False,False,True,False,False,True,False
8855,14,0.85,83,9,1,True,False,True,True,True,False,False,False,False,False,False,True
8856,17,0.4,26,2,1,False,False,True,True,False,True,False,False,False,False,False,False
8857,7,0.23,35,25,0,False,True,False,False,False,True,False,False,False,False,True,False
8858,5,0.07,63,15,0,False,False,False,True,True,False,False,False,False,False,True,False
8859,5,0.23,4,17,0,True,True,False,False,False,False,True,False,False,False,True,False
8860,2,0.88,85,24,1,False,False,True,True,False,False,False,False,False,False,True,False
8861,2,0.29,3,11,0,False,False,False,False,False,False,False,False,False,False,False,False
8862,1,0.14,5,27,0,False,False,False,False,False,False,False,False,False,False,True,False
8863,4,0.02,29,27,0,True,False,True,True,False,False,True,False,False,False,True,False
8864,19,0.3,19,20,0,True,False,False,True,True,False,False,False,False,False,False,False
8865,11,0.22,17,18,0,False,False,False,False,False,False,False,True,False,False,False,False
8866,5,0.1,34,8,0,True,False,True,False,False,False,True,False,False,False,True,False
8867,15,0.95,20,23,1,True,False,False,False,False,True,False,False,False,False,False,False
8868,4,0.27,28,19,0,False,False,False,False,False,False,False,True,False,False,False,False
8869,5,0.01,73,25,0,True,False,True,False,False,False,False,True,False,False,False,True
8870,3,0.94,67,4,1,True,False,False,False,False,False,True,False,False,False,False,False
8871,13,0.58,10,26,0,False,False,False,True,False,False,False,True,False,False,False,True
8872,2,0.08,21,27,0,True,False,False,True,False,False,False,False,False,True,False,True
8873,16,0.03,4,4,0,True,False,False,True,True,False,False,False,False,False,False,True
8874,4,0.11,22,7,0,True,False,True,True,False,False,False,False,True,False,False,True
8875,21,0.59,71,6,1,True,True,False,True,True,False,False,False,False,False,False,True
8876,20,0.06,62,18,0,True,True,False,False,False,False,False,True,False,False,False,False
8877,20,0.57,12,21,0,True,False,False,False,False,False,False,False,False,True,False,False
