user_id,site,campaign_type,device_os,hour_of_day,day_of_week,historical_open_rate,historical_push_count,days_since_last_open,segment,target_opened
9503,web,informative,Android,17,Mon,1.0,67,18,new,1
9504,web,reminder,Android,13,Sun,0.69,98,2,inactive,1
9505,web,reminder,iOS,2,Mon,0.07,25,19,active,0
9506,web,reminder,iOS,10,Mon,0.4,90,12,active,0
9507,app,informative,iOS,9,Fri,0.73,67,24,inactive,0
9508,web,informative,Android,16,Tue,0.84,84,24,inactive,0
9509,web,informative,iOS,12,Wed,0.81,31,23,inactive,1
9510,app,reminder,Android,1,Sun,0.98,65,19,new,1
9511,web,reminder,iOS,12,Thu,0.49,90,17,inactive,0
9512,app,promo,Android,18,Wed,0.14,89,27,inactive,0
9513,web,reminder,Android,4,Wed,0.65,11,24,active,0
9514,app,reminder,Android,15,Sat,0.07,80,5,new,0
9515,app,informative,Android,9,Wed,0.97,84,23,inactive,1
9516,app,promo,Android,11,Thu,0.76,38,19,inactive,0
9517,app,promo,Android,19,Wed,0.98,2,23,new,1
9518,app,promo,iOS,12,Sat,0.38,54,5,active,1
9519,web,informative,Android,20,Wed,0.02,93,5,new,0
9520,web,promo,Android,15,Sun,0.52,7,21,active,0
9521,app,promo,Android,21,Tue,0.12,49,28,inactive,0
9522,app,informative,Android,20,Sat,0.68,40,24,inactive,0
9523,app,promo,iOS,0,Tue,0.5,45,16,new,0
9524,web,reminder,Android,21,Tue,0.75,54,16,inactive,0
9525,app,reminder,Android,8,Mon,0.29,89,4,new,0
9526,app,reminder,iOS,15,Sat,0.83,61,16,new,0
9527,app,reminder,Android,18,Wed,0.65,4,25,new,0
9528,app,reminder,iOS,14,Sun,0.99,34,8,inactive,1
9529,web,reminder,Android,17,Sun,0.18,89,19,active,0
9530,app,reminder,Android,21,Sun,0.05,8,1,inactive,0
9531,app,reminder,iOS,11,Fri,0.85,32,18,active,1
9532,web,reminder,iOS,13,Fri,0.34,18,8,active,1
9533,app,informative,iOS,2,Fri,0.43,40,26,active,0
9534,app,informative,Android,3,Sun,0.93,75,7,inactive,1
9535,web,reminder,iOS,5,Thu,0.44,56,18,active,0
9536,web,informative,iOS,15,Sun,0.3,37,12,inactive,0
9537,web,informative,Android,12,Tue,0.06,55,23,inactive,0
9538,app,reminder,Android,11,Tue,0.44,36,3,new,0
9539,app,reminder,Android,21,Sun,0.65,10,5,inactive,1
9540,web,informative,iOS,11,Tue,0.27,70,3,inactive,0
9541,web,reminder,Android,1,Sat,0.72,80,10,inactive,0
9542,web,reminder,iOS,12,Thu,0.48,89,20,inactive,0
9543,app,reminder,iOS,2,Wed,0.86,63,9,active,1
9544,app,reminder,iOS,12,Mon,0.16,34,15,active,0
9545,web,informative,iOS,1,Sun,0.76,95,24,inactive,0
9546,app,promo,Android,18,Sun,0.93,72,29,inactive,1
9547,web,informative,Android,8,Sat,0.74,17,17,new,0
9548,app,promo,iOS,19,Tue,0.41,61,24,active,0
9549,app,promo,iOS,0,Wed,0.23,78,18,inactive,0
9550,app,promo,Android,12,Fri,0.1,94,20,new,0
9551,app,informative,Android,1,Sun,0.64,18,22,new,0
9552,web,informative,iOS,14,Mon,0.14,61,28,inactive,0
9553,app,informative,iOS,18,Fri,0.84,36,29,new,0
9554,app,informative,iOS,15,Sun,0.96,85,29,new,1
9555,web,informative,iOS,10,Wed,0.14,53,11,new,0
9556,app,promo,iOS,14,Wed,0.38,95,13,active,0
9557,web,informative,Android,5,Fri,0.94,33,27,new,1
9558,web,promo,iOS,13,Sat,0.47,23,17,new,0
9559,app,informative,Android,5,Mon,0.54,64,29,inactive,0
9560,app,informative,iOS,18,Fri,0.75,38,19,inactive,0
9561,web,reminder,Android,4,Fri,0.21,69,0,active,0
9562,web,promo,iOS,10,Sat,0.98,79,12,inactive,1
9563,web,informative,Android,3,Fri,0.78,30,28,active,1
9564,app,informative,Android,8,Mon,0.16,16,26,new,0
9565,web,informative,iOS,8,Thu,0.11,54,2,new,0
9566,web,reminder,iOS,16,Mon,0.93,59,13,new,1
9567,web,promo,Android,7,Sat,0.69,93,21,inactive,0
9568,app,informative,Android,14,Fri,0.04,92,17,active,0
9569,web,informative,Android,8,Tue,0.14,6,23,inactive,0
9570,app,informative,iOS,4,Tue,0.05,5,22,inactive,0
9571,app,reminder,Android,3,Wed,0.97,89,18,active,1
9572,web,informative,iOS,19,Thu,0.5,92,0,active,1
9573,app,promo,iOS,17,Sun,0.46,1,14,active,0
9574,web,promo,iOS,8,Sun,0.96,14,15,new,1
9575,app,promo,iOS,20,Sat,0.5,83,27,inactive,0
9576,app,promo,iOS,2,Wed,0.52,31,27,inactive,0
9577,web,informative,iOS,21,Sun,0.98,51,9,new,1
9578,web,reminder,Android,8,Wed,0.11,79,19,active,0
9579,web,reminder,Android,8,Tue,0.99,19,28,inactive,1
9580,app,reminder,iOS,20,Mon,0.17,32,3,new,0
9581,app,informative,Android,23,Wed,0.47,57,10,inactive,0
9582,web,reminder,Android,3,Wed,0.34,31,15,inactive,0
9583,web,promo,iOS,20,Sun,0.96,58,4,inactive,1
9584,app,informative,Android,6,Thu,0.49,26,18,active,0
9585,app,reminder,iOS,6,Sun,0.02,48,10,active,0
9586,app,promo,iOS,22,Tue,0.22,41,17,inactive,0
9587,web,promo,iOS,7,Mon,0.43,25,14,active,0
9588,app,informative,iOS,20,Thu,0.68,47,1,new,1
9589,web,informative,Android,0,Mon,0.56,54,23,new,0
9590,app,reminder,Android,8,Sun,0.85,57,12,inactive,1
9591,app,reminder,iOS,22,Mon,0.83,72,22,new,0
9592,web,reminder,Android,11,Wed,0.59,61,11,active,0
9593,web,informative,iOS,5,Thu,0.57,4,13,active,0
9594,web,reminder,iOS,12,Wed,0.28,31,29,new,0
9595,app,reminder,Android,4,Fri,0.96,96,0,inactive,1
9596,app,promo,Android,20,Mon,0.08,98,11,new,0
9597,app,promo,iOS,18,Thu,0.4,67,12,active,0
9598,web,promo,Android,0,Tue,0.66,41,24,inactive,0
9599,app,reminder,iOS,21,Wed,0.95,26,2,active,1
9600,web,informative,iOS,23,Fri,0.5,68,2,inactive,1
9601,web,promo,Android,17,Sat,0.9,66,0,inactive,1
9602,web,informative,iOS,7,Fri,0.1,19,10,inactive,0
9603,app,reminder,Android,23,Fri,0.53,87,3,active,1
9604,app,reminder,iOS,7,Wed,0.32,25,25,inactive,0
9605,web,promo,iOS,14,Tue,0.8,47,29,inactive,1
9606,app,informative,iOS,18,Sun,0.44,71,27,new,0
9607,web,promo,iOS,9,Thu,0.48,8,10,new,0
9608,web,reminder,iOS,23,Mon,0.06,3,1,active,0
9609,app,informative,Android,15,Tue,0.44,87,27,inactive,0
9610,web,promo,iOS,10,Wed,0.08,33,29,new,0
9611,web,reminder,Android,11,Sat,0.3,28,18,active,0
9612,app,promo,Android,15,Thu,0.13,22,11,inactive,0
9613,web,informative,Android,15,Mon,0.33,99,26,active,0
9614,web,informative,iOS,19,Sat,0.23,98,12,inactive,0
9615,web,informative,Android,2,Thu,0.29,30,16,new,0
9616,web,informative,Android,8,Mon,0.15,47,18,inactive,0
9617,web,informative,Android,7,Sun,0.44,36,29,new,0
9618,web,promo,iOS,9,Mon,0.5,59,3,inactive,1
9619,web,promo,iOS,12,Fri,0.84,14,5,inactive,1
9620,app,promo,iOS,17,Sat,0.54,73,2,new,1
9621,app,promo,iOS,12,Sat,0.23,86,10,new,0
9622,web,reminder,Android,12,Wed,0.74,92,21,new,0
9623,web,reminder,iOS,14,Tue,0.3,14,11,active,0
9624,app,promo,Android,12,Sun,0.76,79,11,new,0
9625,app,reminder,iOS,15,Fri,0.39,56,17,inactive,0
9626,app,reminder,Android,7,Fri,0.51,24,29,active,0
9627,app,informative,iOS,18,Thu,0.5,98,13,active,0
9628,app,promo,iOS,9,Sat,0.96,49,10,active,1
9629,web,reminder,iOS,11,Mon,0.15,43,23,active,0
9630,app,reminder,iOS,13,Mon,0.94,3,20,new,1
9631,app,promo,Android,5,Sun,0.56,23,16,inactive,0
9632,app,informative,iOS,20,Thu,0.99,20,21,inactive,1
9633,web,promo,iOS,23,Sat,0.57,15,15,active,0
9634,web,informative,iOS,8,Wed,0.66,43,2,active,1
9635,web,reminder,Android,6,Mon,0.75,80,3,new,1
9636,web,informative,iOS,5,Fri,0.82,71,25,inactive,1
9637,web,informative,iOS,21,Fri,0.48,33,7,new,1
9638,web,promo,Android,0,Sat,0.68,55,23,active,1
9639,app,reminder,Android,20,Mon,0.61,83,10,active,0
9640,web,promo,Android,13,Mon,0.41,82,12,active,0
9641,web,promo,iOS,23,Wed,0.82,41,23,inactive,0
9642,app,reminder,Android,5,Sat,0.19,18,11,inactive,0
9643,web,promo,iOS,11,Mon,0.17,3,4,active,0
9644,app,promo,Android,16,Wed,0.74,3,15,inactive,0
9645,app,informative,iOS,4,Fri,0.64,16,28,active,0
9646,web,promo,Android,10,Wed,0.32,43,29,inactive,0
9647,app,reminder,Android,4,Mon,0.64,23,0,inactive,1
9648,app,promo,Android,11,Tue,0.77,87,8,active,1
9649,app,informative,iOS,2,Sat,0.22,15,13,inactive,0
9650,app,promo,Android,23,Sun,0.58,73,26,active,0
9651,web,promo,iOS,8,Mon,0.82,58,24,new,1
9652,app,promo,Android,5,Tue,0.41,40,7,inactive,0
9653,web,informative,Android,21,Fri,0.57,38,26,new,0
9654,app,reminder,Android,1,Sat,0.08,82,2,active,0
9655,app,reminder,iOS,1,Sun,0.83,6,21,active,1
9656,app,informative,iOS,21,Thu,0.8,46,6,inactive,1
9657,web,informative,iOS,11,Sat,0.46,6,3,inactive,1
9658,web,promo,Android,7,Fri,0.12,85,14,inactive,0
9659,web,reminder,iOS,1,Fri,0.66,94,11,active,1
9660,app,informative,iOS,8,Fri,0.57,92,25,inactive,0
9661,app,reminder,Android,15,Wed,0.92,20,22,new,1
9662,app,promo,Android,14,Sun,0.28,19,8,inactive,0
9663,app,informative,iOS,13,Fri,0.03,14,21,active,0
9664,web,reminder,iOS,19,Thu,0.25,65,17,new,0
9665,app,reminder,Android,3,Mon,0.43,91,21,new,0
9666,web,promo,iOS,3,Tue,0.16,96,12,inactive,0
9667,app,informative,Android,10,Sat,0.98,29,2,active,1
9668,web,reminder,Android,20,Sat,0.22,31,6,active,0
9669,web,promo,iOS,23,Fri,0.68,25,18,inactive,0
9670,app,reminder,iOS,17,Tue,0.45,71,27,active,0
9671,app,promo,Android,4,Fri,0.56,46,28,inactive,0
9672,web,reminder,iOS,1,Wed,0.93,52,7,active,1
9673,app,reminder,Android,14,Tue,0.53,16,10,new,0
9674,app,promo,iOS,10,Fri,0.31,11,26,inactive,0
9675,web,informative,Android,23,Fri,0.22,18,4,active,0
9676,web,promo,iOS,16,Thu,0.89,56,15,active,1
9677,web,informative,iOS,15,Thu,0.99,56,28,inactive,1
9678,web,reminder,Android,14,Sun,0.25,57,2,new,0
9679,app,reminder,iOS,22,Thu,0.72,69,28,active,0
9680,web,promo,Android,2,Sun,0.51,66,0,inactive,1
9681,web,promo,iOS,19,Wed,0.7,74,20,new,0
9682,web,informative,iOS,14,Sun,0.96,90,9,active,1
9683,app,informative,iOS,23,Tue,0.28,88,9,active,0
9684,web,informative,iOS,18,Wed,0.74,90,15,active,1
9685,app,promo,Android,12,Mon,0.44,16,10,inactive,0
9686,web,reminder,Android,15,Fri,0.65,89,18,inactive,0
9687,web,promo,iOS,22,Fri,0.41,6,19,inactive,0
9688,app,reminder,Android,11,Fri,0.71,52,12,new,0
9689,web,promo,Android,16,Thu,0.34,55,14,active,0
9690,web,promo,iOS,15,Fri,0.49,76,9,active,1
9691,app,informative,Android,8,Sun,0.71,73,3,new,1
9692,web,reminder,Android,5,Thu,0.04,49,18,new,0
9693,web,promo,iOS,18,Mon,0.33,72,14,inactive,0
9694,web,promo,iOS,22,Wed,0.55,56,5,active,1
9695,web,reminder,iOS,12,Wed,0.07,95,21,new,0
9696,app,promo,iOS,20,Sun,0.7,41,16,new,0
9697,web,reminder,Android,23,Wed,0.81,96,12,new,0
9698,app,informative,iOS,7,Thu,0.16,71,19,inactive,0
9699,web,informative,Android,11,Sat,0.73,96,16,inactive,0
9700,app,reminder,Android,8,Sat,0.65,56,14,active,0
9701,web,informative,iOS,21,Tue,0.41,89,6,inactive,0
9702,app,reminder,Android,3,Sat,0.16,97,22,active,0
9703,web,promo,Android,12,Tue,0.95,63,21,inactive,1
9704,app,promo,Android,1,Mon,0.46,28,10,inactive,0
9705,app,reminder,iOS,2,Tue,0.18,75,17,inactive,0
9706,web,promo,Android,4,Mon,0.72,31,19,new,0
9707,app,informative,iOS,23,Fri,0.61,55,27,inactive,0
9708,web,promo,iOS,17,Sun,0.82,52,18,active,1
9709,web,promo,Android,20,Wed,1.0,74,26,inactive,1
9710,web,reminder,Android,13,Sun,0.04,66,7,new,0
9711,web,informative,iOS,1,Sat,0.74,46,17,new,0
9712,web,promo,iOS,14,Thu,0.99,4,9,active,1
9713,app,promo,iOS,7,Mon,0.54,22,17,active,0
9714,web,reminder,iOS,15,Sat,0.72,45,16,new,0
9715,web,reminder,iOS,2,Thu,0.44,28,8,inactive,0
9716,web,informative,Android,23,Thu,0.36,10,2,active,1
9717,web,promo,iOS,19,Wed,0.7,66,14,active,1
9718,web,reminder,Android,19,Sun,0.99,49,23,inactive,1
9719,web,reminder,iOS,22,Fri,0.09,95,22,inactive,0
9720,app,reminder,Android,4,Fri,0.42,87,11,inactive,0
9721,app,informative,iOS,3,Sun,0.94,80,16,new,1
9722,web,reminder,Android,22,Tue,0.11,73,26,new,0
9723,app,informative,Android,11,Sat,0.65,51,5,inactive,1
9724,web,informative,iOS,18,Fri,0.43,43,23,active,0
9725,web,promo,Android,14,Wed,0.38,6,21,active,0
9726,web,promo,iOS,12,Sat,0.21,25,8,new,0
9727,web,informative,iOS,4,Thu,0.18,4,9,new,0
9728,web,promo,Android,11,Mon,0.52,76,29,active,0
9729,app,promo,Android,18,Mon,0.38,24,2,new,0
9730,app,reminder,iOS,1,Fri,0.49,56,5,new,0
9731,app,promo,iOS,6,Tue,0.2,91,25,active,0
9732,app,informative,iOS,22,Mon,0.35,55,12,inactive,0
9733,web,promo,Android,4,Tue,1.0,54,13,active,1
9734,app,reminder,Android,19,Mon,0.37,3,3,new,0
9735,web,informative,iOS,10,Tue,0.41,76,9,inactive,0
9736,app,promo,Android,17,Sun,0.02,47,27,inactive,0
9737,app,informative,Android,17,Tue,0.38,30,18,active,0
9738,app,promo,Android,6,Thu,0.76,76,15,inactive,0
9739,app,reminder,iOS,9,Wed,0.52,41,23,inactive,0
9740,web,promo,iOS,22,Mon,0.66,55,6,active,1
9741,app,informative,Android,19,Sat,0.56,59,22,inactive,0
9742,app,informative,Android,13,Fri,0.11,40,4,inactive,0
9743,web,informative,iOS,19,Wed,0.33,45,11,active,0
9744,web,promo,Android,19,Thu,0.69,22,14,active,1
9745,app,promo,iOS,10,Thu,0.55,15,29,new,0
9746,web,promo,iOS,1,Thu,0.67,92,0,new,1
9747,web,reminder,iOS,12,Fri,0.36,17,21,active,0
9748,web,reminder,iOS,12,Mon,0.19,59,5,new,0
9749,app,reminder,iOS,8,Mon,0.83,25,18,active,1
9750,web,informative,iOS,16,Sun,0.38,43,4,new,0
9751,app,informative,iOS,14,Sun,0.66,64,8,new,1
9752,app,informative,Android,23,Tue,0.38,51,6,inactive,0
9753,app,informative,iOS,21,Tue,0.93,61,23,new,1
9754,app,informative,Android,22,Sat,0.99,45,8,inactive,1
9755,web,promo,Android,20,Tue,0.65,3,21,new,0
9756,app,informative,Android,21,Fri,0.6,36,15,inactive,0
9757,web,promo,iOS,21,Wed,0.84,95,4,new,1
9758,app,reminder,Android,15,Sun,0.52,79,9,new,1
9759,web,reminder,iOS,9,Mon,0.87,64,20,inactive,0
9760,app,reminder,iOS,19,Tue,0.41,28,20,inactive,0
9761,web,reminder,Android,11,Sun,0.03,95,14,active,0
9762,app,reminder,Android,4,Fri,0.93,45,14,active,1
9763,app,informative,Android,19,Fri,0.72,84,12,inactive,0
9764,web,informative,Android,16,Sat,0.51,21,19,new,0
9765,app,informative,iOS,9,Tue,0.94,27,17,active,1
9766,app,reminder,Android,5,Sun,0.89,83,22,active,1
9767,app,reminder,Android,20,Sun,0.11,76,6,active,0
9768,web,promo,Android,19,Sat,0.62,35,7,active,1
9769,app,informative,Android,5,Sun,0.54,48,7,active,1
9770,app,reminder,Android,11,Thu,0.78,97,10,inactive,0
9771,web,reminder,iOS,20,Thu,0.3,23,23,active,0
9772,web,reminder,iOS,18,Thu,0.01,64,8,inactive,0
9773,web,promo,iOS,1,Tue,0.19,13,5,inactive,0
9774,web,reminder,Android,12,Fri,0.21,30,19,new,0
9775,web,promo,Android,21,Fri,0.29,74,1,active,1
9776,app,promo,iOS,19,Mon,0.37,20,4,active,1
9777,app,informative,iOS,10,Sun,0.71,6,21,new,0
9778,app,reminder,iOS,14,Thu,0.07,95,22,active,0
9779,web,promo,iOS,12,Tue,0.49,19,21,active,0
9780,app,reminder,Android,2,Mon,0.5,67,3,inactive,0
9781,web,informative,Android,13,Fri,0.62,74,19,inactive,0
9782,web,informative,Android,7,Sun,0.31,10,14,new,0
9783,app,promo,iOS,8,Sun,0.26,56,6,inactive,0
9784,web,informative,iOS,14,Mon,0.48,21,0,active,1
9785,web,informative,iOS,22,Thu,0.66,56,18,active,0
9786,app,informative,Android,17,Sun,0.04,57,25,new,0
9787,web,reminder,Android,7,Sun,0.29,2,29,active,0
9788,web,reminder,iOS,10,Sun,0.79,39,29,new,0
9789,app,promo,Android,4,Wed,0.48,61,17,active,0
9790,web,promo,iOS,14,Thu,0.95,45,1,new,1
9791,web,informative,iOS,14,Thu,0.87,94,22,active,1
9792,app,informative,iOS,6,Tue,0.34,28,20,active,0
9793,app,promo,Android,20,Wed,0.73,18,12,active,1
9794,app,informative,iOS,17,Sun,0.27,14,27,active,0
9795,app,promo,iOS,11,Sat,0.18,55,13,active,0
9796,web,reminder,Android,11,Wed,0.88,59,2,new,1
9797,web,informative,iOS,3,Wed,0.35,19,15,new,0
9798,app,informative,iOS,10,Fri,0.2,41,24,inactive,0
9799,web,informative,Android,20,Mon,0.96,12,13,new,1
9800,web,reminder,iOS,5,Fri,0.03,20,14,active,0
9801,app,reminder,iOS,20,Sat,0.37,34,24,new,0
9802,app,informative,iOS,9,Wed,0.04,36,2,active,0
9803,web,promo,Android,14,Tue,0.5,21,1,active,1
9804,app,reminder,iOS,0,Sat,0.4,56,2,inactive,0
9805,app,informative,iOS,16,Sun,0.72,83,8,new,1
9806,app,informative,iOS,2,Thu,0.95,41,28,new,1
9807,web,reminder,Android,10,Sun,0.52,41,7,active,1
9808,app,promo,Android,17,Thu,0.29,43,18,new,0
9809,web,informative,Android,9,Fri,0.87,99,19,new,0
9810,web,promo,iOS,20,Sun,0.6,72,20,new,0
9811,web,promo,Android,8,Sat,0.55,86,19,active,0
9812,app,reminder,iOS,6,Fri,0.19,38,27,new,0
9813,app,informative,Android,10,Tue,0.04,18,14,active,0
9814,app,informative,Android,7,Thu,0.46,8,26,active,0
9815,app,promo,Android,1,Sun,0.53,66,11,new,0
9816,app,reminder,Android,4,Fri,0.13,20,13,inactive,0
9817,web,reminder,iOS,8,Sun,0.06,69,17,active,0
9818,web,reminder,Android,0,Mon,0.22,57,26,new,0
9819,web,promo,iOS,16,Fri,0.06,94,24,inactive,0
9820,app,promo,iOS,9,Fri,0.06,18,1,active,0
9821,web,informative,iOS,7,Wed,0.44,60,20,inactive,0
9822,web,reminder,Android,17,Mon,0.81,87,10,new,1
9823,app,promo,Android,9,Mon,0.66,2,24,inactive,0
9824,app,reminder,iOS,8,Sun,0.68,42,23,inactive,0
9825,web,promo,Android,3,Tue,0.26,64,0,active,0
9826,web,informative,iOS,1,Sun,0.01,44,18,active,0
9827,app,reminder,Android,18,Wed,0.45,51,25,new,0
9828,app,promo,Android,9,Mon,0.38,96,13,active,0
9829,app,reminder,iOS,16,Wed,0.95,65,8,inactive,1
9830,app,promo,Android,2,Wed,0.07,65,2,inactive,0
9831,web,promo,iOS,20,Thu,0.78,54,26,new,1
9832,web,promo,iOS,18,Sun,0.39,95,13,active,0
9833,app,reminder,Android,18,Mon,0.83,39,19,active,1
9834,web,promo,Android,21,Thu,0.49,8,2,new,0
9835,web,informative,Android,18,Sun,0.82,67,22,active,1
9836,app,reminder,iOS,18,Fri,0.47,76,24,inactive,0
9837,web,informative,Android,14,Sun,0.4,98,3,new,0
9838,web,informative,Android,17,Fri,0.96,49,24,active,1
9839,web,reminder,Android,16,Thu,0.37,89,1,inactive,0
9840,app,promo,Android,9,Fri,0.81,36,1,new,1
9841,app,informative,iOS,23,Thu,0.07,7,24,inactive,0
9842,web,reminder,Android,13,Sun,0.06,15,14,inactive,0
9843,app,promo,iOS,18,Tue,0.44,85,22,active,0
9844,app,reminder,Android,22,Wed,0.59,25,20,inactive,0
9845,app,reminder,Android,17,Tue,0.61,57,20,active,0
9846,web,reminder,Android,10,Mon,0.04,38,12,inactive,0
9847,web,promo,iOS,10,Tue,0.7,37,24,active,0
9848,app,informative,iOS,11,Tue,0.13,16,26,active,0
9849,web,informative,Android,7,Fri,0.96,1,19,new,1
9850,web,reminder,iOS,15,Sat,0.33,47,10,active,0
9851,web,reminder,iOS,23,Sun,0.26,52,13,inactive,0
9852,web,promo,Android,7,Sat,0.29,37,16,new,0
9853,web,reminder,Android,23,Thu,0.94,45,21,new,1
9854,app,reminder,Android,13,Mon,0.48,14,14,inactive,0
9855,web,reminder,Android,22,Sat,0.43,57,13,inactive,0
9856,web,informative,Android,17,Fri,0.57,34,18,new,0
9857,web,reminder,Android,23,Mon,0.93,66,29,new,1
9858,app,informative,iOS,20,Wed,0.31,31,1,active,1
9859,app,promo,Android,21,Thu,0.18,83,3,new,0
9860,app,promo,Android,3,Fri,0.6,83,24,inactive,0
9861,web,informative,Android,16,Tue,0.49,44,7,new,0
9862,app,informative,Android,12,Sun,0.06,23,11,inactive,0
9863,app,informative,iOS,4,Wed,0.52,94,12,inactive,0
9864,app,informative,iOS,2,Tue,0.56,81,28,active,0
9865,app,reminder,iOS,8,Sat,0.69,66,22,active,1
9866,web,informative,Android,19,Sun,1.0,11,17,active,1
9867,app,informative,Android,17,Mon,0.42,49,16,inactive,0
9868,app,informative,iOS,19,Wed,0.51,78,12,inactive,0
9869,web,reminder,iOS,18,Sun,0.08,58,11,inactive,0
9870,web,reminder,Android,18,Sun,0.83,29,6,active,1
9871,app,reminder,Android,20,Fri,0.1,83,27,new,0
9872,web,promo,Android,15,Tue,0.93,92,25,new,1
9873,app,reminder,Android,0,Sat,0.35,51,15,active,0
9874,web,informative,Android,4,Tue,0.34,1,13,active,0
9875,web,reminder,iOS,23,Mon,0.33,5,4,inactive,0
9876,app,reminder,Android,14,Mon,0.95,34,10,inactive,1
9877,web,informative,iOS,11,Sat,0.98,78,23,inactive,1
9878,app,reminder,Android,0,Thu,0.97,19,20,new,1
9879,web,promo,iOS,13,Sat,0.7,88,25,new,0
9880,app,reminder,iOS,17,Thu,0.11,40,20,active,0
9881,web,promo,iOS,17,Sat,0.39,81,7,active,0
9882,web,promo,Android,5,Sat,0.29,66,8,inactive,0
9883,web,promo,Android,0,Mon,0.71,95,17,new,0
9884,web,informative,Android,16,Thu,0.49,81,7,new,0
9885,web,reminder,iOS,17,Sat,0.62,64,6,active,1
9886,app,promo,iOS,14,Sun,0.01,72,7,new,0
9887,web,promo,Android,11,Tue,0.78,17,14,inactive,0
9888,app,reminder,iOS,12,Mon,0.95,38,18,new,1
9889,app,informative,iOS,19,Sun,0.67,90,3,inactive,1
9890,app,informative,iOS,1,Sun,0.85,43,6,inactive,1
9891,web,promo,iOS,3,Wed,0.48,40,20,inactive,0
9892,app,informative,Android,2,Mon,0.02,45,22,inactive,0
9893,web,reminder,iOS,18,Sat,0.99,40,21,new,1
9894,app,informative,Android,7,Fri,0.06,71,3,new,0
9895,app,reminder,iOS,11,Fri,0.19,88,14,inactive,0
9896,app,promo,iOS,11,Sun,0.05,94,1,active,0
9897,app,reminder,Android,9,Sun,0.62,90,11,active,0
9898,app,promo,iOS,0,Mon,0.58,30,5,inactive,1
9899,web,reminder,Android,4,Wed,0.21,35,5,inactive,0
9900,app,reminder,Android,19,Mon,0.96,66,13,active,1
9901,app,informative,Android,10,Wed,0.91,44,5,new,1
9902,web,reminder,Android,8,Sat,0.28,4,0,new,0
9903,web,promo,Android,13,Tue,0.66,64,5,active,1
9904,web,reminder,Android,2,Tue,0.86,5,17,inactive,1
9905,app,promo,Android,4,Wed,0.36,48,25,inactive,0
9906,app,promo,iOS,23,Sun,0.25,66,20,new,0
9907,app,reminder,Android,20,Thu,0.26,95,15,new,0
9908,app,informative,iOS,8,Tue,0.82,27,22,inactive,0
9909,app,reminder,iOS,17,Fri,0.46,24,25,new,0
9910,app,reminder,iOS,5,Mon,0.72,56,0,active,1
9911,web,informative,Android,20,Sat,0.65,45,20,active,0
9912,web,promo,Android,6,Thu,0.31,68,24,new,0
9913,app,reminder,iOS,15,Sun,0.21,28,18,inactive,0
9914,app,informative,Android,7,Fri,0.13,5,28,active,0
9915,app,informative,iOS,22,Mon,0.02,91,17,new,0
9916,app,promo,iOS,9,Fri,0.08,47,25,new,0
9917,app,informative,iOS,4,Thu,0.26,5,1,inactive,0
9918,web,promo,Android,10,Wed,0.71,5,18,new,0
9919,web,reminder,iOS,20,Mon,0.15,48,16,active,0
9920,app,informative,Android,12,Fri,0.52,73,17,new,0
9921,web,reminder,iOS,19,Sat,0.25,47,21,inactive,0
9922,app,informative,Android,1,Sun,0.51,62,23,new,0
9923,app,informative,iOS,13,Sat,0.75,27,3,active,1
9924,app,reminder,Android,8,Fri,0.27,4,29,active,0
9925,web,informative,iOS,9,Sun,0.35,49,17,new,0
9926,web,reminder,Android,9,Thu,0.72,88,4,inactive,1
9927,app,reminder,Android,9,Thu,0.55,91,28,active,0
9928,web,promo,Android,18,Sun,0.09,65,11,inactive,0
9929,web,reminder,iOS,10,Sat,0.76,96,14,inactive,0
9930,app,promo,iOS,10,Sat,0.28,80,14,active,0
9931,web,reminder,iOS,2,Sun,0.39,87,2,new,0
9932,web,informative,Android,18,Thu,0.25,92,20,inactive,0
9933,app,reminder,Android,23,Wed,0.54,61,2,new,1
9934,app,informative,iOS,21,Tue,0.71,20,10,inactive,0
9935,web,promo,iOS,0,Fri,0.8,81,19,active,1
9936,app,informative,Android,11,Wed,0.92,8,20,inactive,1
9937,web,reminder,iOS,14,Fri,0.36,82,13,new,0
9938,app,informative,Android,13,Sat,0.93,13,6,new,1
9939,app,promo,Android,2,Wed,0.62,73,17,inactive,0
9940,app,informative,Android,19,Sat,0.39,37,5,inactive,0
9941,app,informative,iOS,12,Sun,0.89,94,21,inactive,1
9942,web,reminder,Android,17,Sun,0.58,43,5,active,1
9943,app,reminder,iOS,15,Sat,0.45,92,22,new,0
9944,app,informative,Android,5,Sat,0.01,56,10,inactive,0
9945,app,promo,iOS,9,Mon,0.72,50,2,new,1
9946,web,informative,iOS,16,Tue,0.08,82,28,new,0
9947,web,promo,Android,16,Sat,0.29,20,20,new,0
9948,app,promo,Android,7,Fri,0.96,48,13,new,1
9949,app,promo,Android,3,Thu,0.16,19,11,inactive,0
